user_loc,fr_loc,scaled_sci,Migrants_from_fr
LK,NP,2351,344
LK,NZ,24804,111
LK,OM,45907,332
LK,PA,1092,..
LK,PE,472,..
LK,PF,557,..
LK,PG,4314,..
LK,PH,2730,..
LK,PK,3035,829
LK,PL,420,..
LK,PR,391,..
LK,PS,682,#N/A
LK,PT,672,33
LK,PY,1621,..
LK,QA,310356,276
LK,RE,2561,#N/A
LK,RO,3385,..
LK,RS,723,..
LK,RW,2673,..
LK,SA,27123,1417
LK,SB,7204,..
LK,SC,187856,25
LK,SE,2520,130
LK,SG,20061,612
LK,SI,765,..
LK,SK,451,..
LK,SL,3819,..
LK,SN,742,..
LK,SR,4168,..
LK,ST,911,..
LK,SV,764,..
LK,SZ,3048,#N/A
LK,TD,943,..
LK,TG,1778,..
LK,TH,827,277
LK,TJ,882,..
LK,TL,5236,..
LK,TN,712,..
LK,TO,3254,..
LK,TR,475,45
LK,TT,5274,..
LK,TW,556,#N/A
LK,TZ,2691,..
LK,UA,874,..
LK,UG,3788,..
LK,US,1345,613
LK,UY,454,..
LK,UZ,611,..
LK,VC,1395,..
LK,VN,482,..
LK,VU,1577,..
LK,WS,3001,..
LK,XK,514,#N/A
LK,YT,1173,#N/A
LK,ZA,1185,263
LK,ZM,2689,..
LK,ZW,1310,..
LK,NA,3565,..
LR,AE,14941,..
LR,AG,28201,..
LR,AL,1540,..
LR,AM,791,..
LR,AO,36471,..
LR,AR,1045,..
LR,AT,1556,..
LR,AU,13096,..
LR,AW,3162,..
LR,AZ,2755,..
LR,BA,942,..
LR,BB,19954,..
LR,BD,3814,..
LR,BE,8761,..
LR,BF,65849,219
LR,BG,854,..
LR,BH,5704,..
LR,BI,65488,..
LR,BJ,58014,24
LR,BN,2162,..
LR,BO,998,..
LR,BR,2265,..
LR,BS,21057,..
LR,BT,1262,..
LR,BW,594365,..
LR,BY,2141,..
LR,BZ,7619,..
LR,CA,7715,48
LR,CD,60899,..
LR,CF,72633,..
LR,CG,84571,..
LR,CH,3552,29
LR,CI,143842,20090
LR,CL,1743,..
LR,CM,73571,..
LR,CO,1920,..
LR,CR,2181,..
LR,CV,23211,..
LR,CW,8329,..
LR,CY,9894,..
LR,CZ,551,..
LR,DE,5420,184
LR,DJ,11570,..
LR,DK,1494,..
LR,DO,17661,..
LR,DZ,11996,..
LR,EC,1415,..
LR,EE,1313,..
LR,EG,4248,..
LR,ES,3138,56
LR,ET,7009,..
LR,FI,1905,..
LR,FJ,4448,..
LR,FR,5738,58
LR,GA,71574,..
LR,GB,4549,227
LR,GD,34188,..
LR,GE,1217,..
LR,GF,22640,#N/A
LR,GH,209822,8439
LR,GM,474961,707
LR,GN,1449290,30157
LR,GP,6582,#N/A
LR,GQ,91426,..
LR,GR,1813,..
LR,GT,1118,..
LR,GU,1585,..
LR,GW,231355,451
LR,GY,29536,..
LR,HK,1174,..
LR,HN,2608,..
LR,HR,848,..
LR,HT,59882,..
LR,HU,669,..
LR,ID,2033,..
LR,IE,2535,..
LR,IM,870,..
LR,IN,1949,708
LR,IS,1462,..
LR,IT,5359,49
LR,JE,1608,#N/A
LR,JM,63129,..
LR,JO,2618,..
LR,JP,747,..
LR,KE,74436,..
LR,KG,992,..
LR,KH,1650,..
LR,KI,8048,..
LR,KM,14945,..
LR,KR,6087,..
LR,KW,10728,..
LR,KY,14292,..
LR,KZ,1028,..
LR,LA,872,..
LR,LB,28331,865
LR,LC,23741,..
LR,LK,3256,..
LR,LR,108650323,..
LR,LS,53966,..
LR,LT,510,..
LR,LU,3347,..
LR,LV,882,..
LR,LY,10598,..
LR,MA,9391,..
LR,MD,714,..
LR,ME,2303,..
LR,MG,22277,..
LR,MK,1235,..
LR,ML,125471,1260
LR,MM,531,..
LR,MN,562,..
LR,MO,893,..
LR,MQ,5075,#N/A
LR,MR,63680,..
LR,MT,15027,..
LR,MU,6395,..
LR,MV,5394,..
LR,MW,73865,..
LR,MX,1007,..
LR,MY,2056,..
LR,MZ,65463,..
LR,NC,481,..
LR,NE,62642,224
LR,NG,76218,4896
LR,NI,3096,..
LR,NL,5438,58
LR,NO,8175,..
LR,NP,1381,..
LR,NZ,1128,..
LR,OM,9945,..
LR,PA,2725,..
LR,PE,1084,..
LR,PF,567,..
LR,PG,27551,..
LR,PH,3872,..
LR,PK,4833,..
LR,PL,481,..
LR,PR,1606,..
LR,PS,1631,#N/A
LR,PT,2107,..
LR,PY,2766,..
LR,QA,10639,..
LR,RE,1938,#N/A
LR,RO,1476,..
LR,RS,1145,..
LR,RW,82073,..
LR,SA,5780,..
LR,SB,13661,..
LR,SC,16514,..
LR,SE,6257,223
LR,SG,1421,..
LR,SI,954,..
LR,SK,424,..
LR,SL,4101021,18900
LR,SN,98972,339
LR,SR,21305,..
LR,ST,62251,..
LR,SV,1404,..
LR,SZ,66723,#N/A
LR,TD,29095,..
LR,TG,96504,362
LR,TH,486,..
LR,TJ,2486,..
LR,TL,2405,..
LR,TN,5466,..
LR,TO,6669,..
LR,TR,3395,..
LR,TT,14636,..
LR,TW,278,#N/A
LR,TZ,75873,..
LR,UA,2184,..
LR,UG,120917,..
LR,US,30895,448
LR,UY,1261,..
LR,UZ,1381,..
LR,VC,33997,..
LR,VN,624,..
LR,VU,5191,..
LR,WS,4478,..
LR,XK,2709,#N/A
LR,YT,7848,#N/A
LR,ZA,35388,..
LR,ZM,158989,..
LR,ZW,43713,..
LR,NA,56105,..
LS,AE,2567,..
LS,AG,9788,..
LS,AL,547,..
LS,AM,115,..
LS,AO,23842,..
LS,AR,260,..
LS,AT,312,..
LS,AU,366,..
LS,AW,710,..
LS,AZ,767,..
LS,BA,197,..
LS,BB,2326,..
LS,BD,1821,..
LS,BE,456,..
LS,BF,33925,..
LS,BG,300,..
LS,BH,1736,..
LS,BI,17425,..
LS,BJ,17815,..
LS,BN,640,..
LS,BO,347,..
LS,BR,337,..
LS,BS,2935,..
LS,BT,715,..
LS,BW,134942,110
LS,BY,311,..
LS,BZ,1009,..
LS,CA,429,..
LS,CD,32021,..
LS,CF,21566,..
LS,CG,26921,..
LS,CH,683,..
LS,CI,37089,..
LS,CL,414,..
LS,CM,24482,..
LS,CO,436,..
LS,CR,399,..
LS,CV,4021,..
LS,CW,647,..
LS,CY,1899,..
LS,CZ,93,..
LS,DE,333,..
LS,DJ,6206,..
LS,DK,188,..
LS,DO,4615,..
LS,DZ,2174,..
LS,EC,337,..
LS,EE,169,..
LS,EG,1028,..
LS,ES,284,..
LS,ET,8949,..
LS,FI,151,..
LS,FJ,1120,..
LS,FR,420,..
LS,GA,16741,..
LS,GB,824,..
LS,GD,8207,..
LS,GE,241,..
LS,GF,3433,#N/A
LS,GH,58798,91
LS,GM,20284,..
LS,GN,22420,..
LS,GP,1543,#N/A
LS,GQ,16106,..
LS,GR,357,..
LS,GT,300,..
LS,GU,218,..
LS,GW,21562,..
LS,GY,4431,..
LS,HK,173,..
LS,HN,548,..
LS,HR,129,..
LS,HT,19897,..
LS,HU,121,..
LS,ID,328,..
LS,IE,2003,..
LS,IM,293,..
LS,IN,923,234
LS,IS,253,..
LS,IT,487,..
LS,JE,1320,#N/A
LS,JM,9301,..
LS,JO,531,..
LS,JP,222,..
LS,KE,17114,..
LS,KG,246,..
LS,KH,329,..
LS,KI,912,..
LS,KM,17238,..
LS,KR,136,..
LS,KW,1751,..
LS,KY,1458,..
LS,KZ,205,..
LS,LA,232,..
LS,LB,1006,..
LS,LC,3300,..
LS,LK,2596,..
LS,LR,53966,..
LS,LS,63013026,..
LS,LT,101,..
LS,LU,823,..
LS,LV,148,..
LS,LY,3269,..
LS,MA,2575,..
LS,MD,102,..
LS,ME,308,..
LS,MG,5509,..
LS,MK,433,..
LS,ML,32185,..
LS,MM,219,..
LS,MN,254,..
LS,MO,265,..
LS,MQ,1049,#N/A
LS,MR,14500,..
LS,MT,1242,..
LS,MU,4412,..
LS,MV,2174,..
LS,MW,57466,36
LS,MX,250,..
LS,MY,456,..
LS,MZ,46508,23
LS,NC,410,..
LS,NE,25864,..
LS,NG,16886,..
LS,NI,976,..
LS,NL,320,..
LS,NO,256,..
LS,NP,562,..
LS,NZ,365,..
LS,OM,2357,..
LS,PA,507,..
LS,PE,307,..
LS,PF,528,..
LS,PG,3179,..
LS,PH,697,..
LS,PK,2525,234
LS,PL,111,..
LS,PR,253,..
LS,PS,381,#N/A
LS,PT,337,..
LS,PY,540,..
LS,QA,2601,..
LS,RE,1375,#N/A
LS,RO,308,..
LS,RS,208,..
LS,RW,19619,..
LS,SA,1912,..
LS,SB,2136,..
LS,SC,12559,..
LS,SE,198,..
LS,SG,299,..
LS,SI,243,..
LS,SK,142,..
LS,SL,53398,..
LS,SN,18739,..
LS,SR,4051,..
LS,ST,20009,..
LS,SV,357,..
LS,SZ,223930,#N/A
LS,TD,14407,..
LS,TG,53908,..
LS,TH,112,..
LS,TJ,1148,..
LS,TL,616,..
LS,TN,1587,..
LS,TO,788,..
LS,TR,472,..
LS,TT,2709,..
LS,TW,252,#N/A
LS,TZ,19717,87
LS,UA,196,..
LS,UG,28412,140
LS,US,499,91
LS,UY,239,..
LS,UZ,555,..
LS,VC,4757,..
LS,VN,87,..
LS,VU,1006,..
LS,WS,589,..
LS,XK,336,#N/A
LS,YT,7635,#N/A
LS,ZA,410671,2680
LS,ZM,101990,70
LS,ZW,67824,70
LS,NA,22772,4
LT,AE,2553,21
LT,AG,1078,..
LT,AL,2288,..
LT,AM,6014,526
LT,AO,353,..
LT,AR,584,52
LT,AT,7630,46
LT,AU,2948,34
LT,AW,1115,..
LT,AZ,5174,800
LT,BA,2040,..
LT,BB,629,..
LT,BD,279,..
LT,BE,8433,159
LT,BF,274,..
LT,BG,6958,65
LT,BH,1146,..
LT,BI,254,..
LT,BJ,1740,..
LT,BN,528,..
LT,BO,273,..
LT,BR,359,55
LT,BS,531,..
LT,BT,449,..
LT,BW,243,..
LT,BY,57648,32093
LT,BZ,486,..
LT,CA,2039,28
LT,CD,369,..
LT,CF,794,..
LT,CG,459,..
LT,CH,11470,39
LT,CI,469,..
LT,CL,525,..
LT,CM,1435,..
LT,CO,372,..
LT,CR,781,..
LT,CV,751,..
LT,CW,1427,..
LT,CY,28493,25
LT,CZ,5184,73
LT,DE,17412,1386
LT,DJ,335,..
LT,DK,54097,275
LT,DO,532,..
LT,DZ,1043,..
LT,EC,356,..
LT,EE,57786,743
LT,EG,728,44
LT,ES,7121,510
LT,ET,201,..
LT,FI,14542,78
LT,FJ,238,..
LT,FR,3018,260
LT,GA,569,..
LT,GB,55926,3026
LT,GD,1915,..
LT,GE,12844,561
LT,GF,939,#N/A
LT,GH,928,..
LT,GM,2676,..
LT,GN,400,..
LT,GP,2215,#N/A
LT,GQ,787,..
LT,GR,5926,44
LT,GT,200,..
LT,GU,376,..
LT,GW,373,..
LT,GY,291,..
LT,HK,956,..
LT,HN,231,..
LT,HR,4852,..
LT,HT,221,..
LT,HU,3377,89
LT,ID,311,..
LT,IE,120647,1136
LT,IM,6783,..
LT,IN,276,..
LT,IS,185559,42
LT,IT,5006,262
LT,JE,6302,#N/A
LT,JM,702,..
LT,JO,778,..
LT,JP,743,22
LT,KE,500,..
LT,KG,3248,352
LT,KH,248,..
LT,KI,204,..
LT,KM,152,..
LT,KR,634,..
LT,KW,684,..
LT,KY,2918,..
LT,KZ,3606,4163
LT,LA,187,..
LT,LB,2481,40
LT,LC,844,..
LT,LK,900,..
LT,LR,510,..
LT,LS,101,..
LT,LT,19317813,..
LT,LU,29530,..
LT,LV,203859,5174
LT,LY,347,..
LT,MA,1441,..
LT,MD,8389,551
LT,ME,4815,..
LT,MG,329,..
LT,MK,4805,..
LT,ML,769,..
LT,MM,83,..
LT,MN,827,58
LT,MO,765,..
LT,MQ,562,#N/A
LT,MR,327,..
LT,MT,35357,..
LT,MU,1033,..
LT,MV,1740,..
LT,MW,232,..
LT,MX,383,..
LT,MY,423,..
LT,MZ,228,..
LT,NC,1326,..
LT,NE,320,..
LT,NG,723,22
LT,NI,275,..
LT,NL,21361,101
LT,NO,144552,886
LT,NP,288,..
LT,NZ,2733,..
LT,OM,890,..
LT,PA,573,..
LT,PE,332,..
LT,PF,779,..
LT,PG,138,..
LT,PH,480,..
LT,PK,537,49
LT,PL,8706,2042
LT,PR,472,..
LT,PS,477,#N/A
LT,PT,5626,45
LT,PY,335,..
LT,QA,1342,..
LT,RE,643,#N/A
LT,RO,3740,165
LT,RS,4246,..
LT,RW,634,..
LT,SA,394,..
LT,SB,123,..
LT,SC,1187,..
LT,SE,32059,238
LT,SG,1466,..
LT,SI,7392,..
LT,SK,4727,26
LT,SL,690,..
LT,SN,331,..
LT,SR,322,..
LT,ST,373,..
LT,SV,244,..
LT,SZ,170,#N/A
LT,TD,275,..
LT,TG,645,..
LT,TH,332,..
LT,TJ,8009,304
LT,TL,258,..
LT,TN,3021,..
LT,TO,187,..
LT,TR,1637,58
LT,TT,613,..
LT,TW,405,#N/A
LT,TZ,389,..
LT,UA,14985,11215
LT,UG,660,..
LT,US,1886,558
LT,UY,799,20
LT,UZ,2999,879
LT,VC,613,..
LT,VN,207,31
LT,VU,1703,..
LT,WS,140,..
LT,XK,1784,#N/A
LT,YT,253,#N/A
LT,ZA,302,..
LT,ZM,313,..
LT,ZW,518,..
LT,NA,648,..
LU,AE,8365,..
LU,AG,4366,..
LU,AL,36962,318
LU,AM,6635,..
LU,AO,12558,..
LU,AR,2350,40
LU,AT,68256,1026
LU,AU,8231,81
LU,AW,7082,..
LU,AZ,9339,..
LU,BA,111414,2569
LU,BB,7990,..
LU,BD,564,33
LU,BE,283125,21008
LU,BF,6891,..
LU,BG,26227,931
LU,BH,3600,..
LU,BI,3056,..
LU,BJ,8250,..
LU,BN,1805,..
LU,BO,1575,..
LU,BR,6784,316
LU,BS,5146,..
LU,BT,969,..
LU,BW,1238,..
LU,BY,7307,43
LU,BZ,1313,..
LU,CA,10366,251
LU,CD,7596,102
LU,CF,17319,..
LU,CG,10257,..
LU,CH,151187,564
LU,CI,9739,..
LU,CL,2388,61
LU,CM,24526,63
LU,CO,1981,26
LU,CR,3459,..
LU,CV,3072547,1714
LU,CW,23098,..
LU,CY,36336,66
LU,CZ,11947,962
LU,DE,88350,15056
LU,DJ,5639,..
LU,DK,28077,2690
LU,DO,8075,37
LU,DZ,2110,105
LU,EC,1568,..
LU,EE,38172,558
LU,EG,1580,26
LU,ES,22086,4241
LU,ET,8800,..
LU,FI,24471,1382
LU,FJ,2227,..
LU,FR,110113,38384
LU,GA,16649,..
LU,GB,22406,6946
LU,GD,4026,..
LU,GE,6465,..
LU,GF,17723,#N/A
LU,GH,2268,..
LU,GM,27633,..
LU,GN,26654,..
LU,GP,37274,#N/A
LU,GQ,18378,..
LU,GR,54054,1934
LU,GT,1010,..
LU,GU,2545,..
LU,GW,577952,..
LU,GY,966,..
LU,HK,5626,..
LU,HN,787,..
LU,HR,31889,438
LU,HT,1852,..
LU,HU,26061,1152
LU,ID,422,..
LU,IE,38240,1725
LU,IM,32712,..
LU,IN,1059,205
LU,IS,107254,348
LU,IT,54436,21877
LU,JE,125591,#N/A
LU,JM,2529,..
LU,JO,2004,..
LU,JP,2890,297
LU,KE,2172,..
LU,KG,1283,..
LU,KH,544,..
LU,KI,351,..
LU,KM,11371,..
LU,KR,1463,50
LU,KW,2302,..
LU,KY,31331,..
LU,KZ,1510,..
LU,LA,1505,..
LU,LB,11146,37
LU,LC,2354,..
LU,LK,1410,..
LU,LR,3347,..
LU,LS,823,..
LU,LT,29530,635
LU,LU,82584765,..
LU,LV,28430,518
LU,LY,2303,..
LU,MA,6528,260
LU,MD,26665,..
LU,ME,491020,9065
LU,MG,7403,..
LU,MK,50277,365
LU,ML,5370,..
LU,MM,138,..
LU,MN,2292,..
LU,MO,6284,..
LU,MQ,26195,#N/A
LU,MR,4129,..
LU,MT,109273,287
LU,MU,71724,55
LU,MV,4048,..
LU,MW,1559,..
LU,MX,1136,28
LU,MY,1083,26
LU,MZ,4554,..
LU,NC,16562,..
LU,NE,7062,..
LU,NG,1936,..
LU,NI,1467,..
LU,NL,44430,4734
LU,NO,16538,184
LU,NP,4710,33
LU,NZ,8377,22
LU,OM,2347,..
LU,PA,3400,..
LU,PE,1960,104
LU,PF,17542,..
LU,PG,525,..
LU,PH,2132,201
LU,PK,814,..
LU,PL,15029,3341
LU,PR,1533,..
LU,PS,2789,#N/A
LU,PT,883420,100460
LU,PY,1751,..
LU,QA,5512,..
LU,RE,19873,#N/A
LU,RO,40798,1844
LU,RS,63929,6282
LU,RW,5739,26
LU,SA,2068,..
LU,SB,489,..
LU,SC,10813,..
LU,SE,24223,2185
LU,SG,9667,..
LU,SI,53951,511
LU,SK,14924,751
LU,SL,6238,..
LU,SN,32198,33
LU,SR,1653,..
LU,ST,236302,..
LU,SV,1061,..
LU,SZ,1119,#N/A
LU,TD,7423,..
LU,TG,19854,..
LU,TH,1670,183
LU,TJ,1965,..
LU,TL,1550,..
LU,TN,20726,143
LU,TO,691,..
LU,TR,4342,212
LU,TT,3367,..
LU,TW,1342,#N/A
LU,TZ,1415,..
LU,UA,5380,184
LU,UG,8864,..
LU,US,5212,1162
LU,UY,3761,..
LU,UZ,1631,..
LU,VC,1430,..
LU,VN,587,118
LU,VU,2101,..
LU,WS,756,..
LU,XK,87731,#N/A
LU,YT,7723,#N/A
LU,ZA,2233,47
LU,ZM,1135,..
LU,ZW,1892,..
LU,NA,3436,..
LV,AE,3365,6
LV,AG,1449,..
LV,AL,2935,4
LV,AM,9860,748
LV,AO,473,..
LV,AR,648,17
LV,AT,12952,115
LV,AU,3061,134
LV,AW,3705,..
LV,AZ,9018,1974
LV,BA,2448,4
LV,BB,847,..
LV,BD,316,5
LV,BE,10326,93
LV,BF,420,..
LV,BG,9203,436
LV,BH,1427,..
LV,BI,850,..
LV,BJ,3303,..
LV,BN,796,..
LV,BO,289,..
LV,BR,445,30
LV,BS,1104,..
LV,BT,430,..
LV,BW,277,..
LV,BY,62028,44485
LV,BZ,515,..
LV,CA,3382,120
LV,CD,351,..
LV,CF,738,..
LV,CG,734,..
LV,CH,17918,73
LV,CI,752,..
LV,CL,590,3
LV,CM,1544,..
LV,CO,438,7
LV,CR,898,..
LV,CV,576,..
LV,CW,1661,..
LV,CY,37268,17
LV,CZ,7942,201
LV,DE,20273,2513
LV,DJ,271,..
LV,DK,37378,233
LV,DO,872,..
LV,DZ,1159,13
LV,EC,383,..
LV,EE,234799,2793
LV,EG,799,33
LV,ES,6062,158
LV,ET,301,..
LV,FI,40087,224
LV,FJ,689,..
LV,FR,3438,268
LV,GA,623,..
LV,GB,48163,1111
LV,GD,2049,..
LV,GE,18915,1309
LV,GF,1203,#N/A
LV,GH,1206,..
LV,GM,5683,..
LV,GN,670,..
LV,GP,1180,#N/A
LV,GQ,868,..
LV,GR,6757,27
LV,GT,232,..
LV,GU,490,..
LV,GW,451,..
LV,GY,424,..
LV,HK,1153,..
LV,HN,299,..
LV,HR,5614,4
LV,HT,314,..
LV,HU,4409,197
LV,ID,302,1
LV,IE,120991,617
LV,IM,26675,..
LV,IN,662,82
LV,IS,159115,31
LV,IT,5616,256
LV,JE,59020,#N/A
LV,JM,954,..
LV,JO,699,4
LV,JP,834,11
LV,KE,544,1
LV,KG,4347,800
LV,KH,258,..
LV,KI,228,..
LV,KM,203,..
LV,KR,720,30
LV,KW,944,1
LV,KY,2992,..
LV,KZ,6649,5728
LV,LA,176,..
LV,LB,1350,38
LV,LC,1273,..
LV,LK,4244,31
LV,LR,882,..
LV,LS,148,..
LV,LT,203859,16418
LV,LU,28430,9
LV,LV,33103366,..
LV,LY,301,4
LV,MA,1650,8
LV,MD,13219,1655
LV,ME,8836,..
LV,MG,516,..
LV,MK,5869,..
LV,ML,608,..
LV,MM,94,..
LV,MN,1393,103
LV,MO,1102,..
LV,MQ,1106,#N/A
LV,MR,411,..
LV,MT,64666,7
LV,MU,1481,..
LV,MV,2746,..
LV,MW,214,..
LV,MX,382,35
LV,MY,475,2
LV,MZ,323,..
LV,NC,1055,..
LV,NE,420,..
LV,NG,889,9
LV,NI,398,..
LV,NL,30370,108
LV,NO,71288,155
LV,NP,553,10
LV,NZ,5121,10
LV,OM,1198,..
LV,PA,979,..
LV,PE,362,5
LV,PF,908,..
LV,PG,231,..
LV,PH,547,3
LV,PK,747,28
LV,PL,6303,1000
LV,PR,478,..
LV,PS,423,#N/A
LV,PT,6211,41
LV,PY,345,..
LV,QA,1881,..
LV,RE,799,#N/A
LV,RO,3789,251
LV,RS,4978,4
LV,RW,708,..
LV,SA,567,..
LV,SB,218,..
LV,SC,5457,..
LV,SE,30253,363
LV,SG,1529,3
LV,SI,9565,8
LV,SK,6725,44
LV,SL,1202,..
LV,SN,507,..
LV,SR,664,..
LV,ST,463,..
LV,SV,256,..
LV,SZ,232,#N/A
LV,TD,418,..
LV,TG,1150,..
LV,TH,417,9
LV,TJ,8121,542
LV,TL,214,..
LV,TN,6534,..
LV,TO,912,..
LV,TR,1604,85
LV,TT,776,..
LV,TW,442,#N/A
LV,TZ,509,..
LV,UA,23782,34697
LV,UG,945,..
LV,US,1985,577
LV,UY,706,..
LV,UZ,16828,1863
LV,VC,1813,..
LV,VN,381,7
LV,VU,204,..
LV,WS,162,..
LV,XK,1839,#N/A
LV,YT,223,#N/A
LV,ZA,346,9
LV,ZM,448,..
LV,ZW,337,2
LV,NA,1161,..
LY,AE,8986,2837
LY,AG,508,..
LY,AL,928,307
LY,AM,298,260
LY,AO,1707,..
LY,AR,392,..
LY,AT,1178,768
LY,AU,441,764
LY,AW,340,..
LY,AZ,795,..
LY,BA,2252,336
LY,BB,350,..
LY,BD,7211,1277
LY,BE,1439,690
LY,BF,11473,..
LY,BG,678,..
LY,BH,7782,989
LY,BI,25424,..
LY,BJ,6318,..
LY,BN,1539,..
LY,BO,440,..
LY,BR,440,260
LY,BS,438,..
LY,BT,213,..
LY,BW,2880,..
LY,BY,1541,778
LY,BZ,467,..
LY,CA,1735,2913
LY,CD,2295,443
LY,CF,28757,..
LY,CG,6197,411
LY,CH,2353,952
LY,CI,13038,609
LY,CL,299,..
LY,CM,12070,..
LY,CO,620,..
LY,CR,461,..
LY,CV,1059,..
LY,CW,341,..
LY,CY,9870,..
LY,CZ,533,..
LY,DE,3170,7186
LY,DJ,8285,1456
LY,DK,595,787
LY,DO,982,..
LY,DZ,15003,3669
LY,EC,462,..
LY,EE,213,..
LY,EG,55366,21474
LY,ES,959,742
LY,ET,5582,1872
LY,FI,492,848
LY,FJ,386,..
LY,FR,2003,5139
LY,GA,10511,..
LY,GB,2298,7393
LY,GD,511,..
LY,GE,648,..
LY,GF,818,#N/A
LY,GH,22897,627
LY,GM,17144,..
LY,GN,24690,..
LY,GP,248,#N/A
LY,GQ,15285,..
LY,GR,1701,2675
LY,GT,354,..
LY,GU,263,..
LY,GW,12636,316
LY,GY,891,..
LY,HK,244,..
LY,HN,706,..
LY,HR,817,..
LY,HT,1421,..
LY,HU,508,345
LY,ID,641,13356
LY,IE,2127,..
LY,IM,205,..
LY,IN,326,4950
LY,IS,389,..
LY,IT,2785,6839
LY,JE,193,#N/A
LY,JM,1037,..
LY,JO,33680,20865
LY,JP,117,1027
LY,KE,6423,342
LY,KG,575,..
LY,KH,445,..
LY,KI,409,..
LY,KM,2270,4391
LY,KR,590,731
LY,KW,17242,11041
LY,KY,438,..
LY,KZ,414,819
LY,LA,204,..
LY,LB,16731,11314
LY,LC,1192,..
LY,LK,559,375
LY,LR,10598,..
LY,LS,3269,..
LY,LT,347,..
LY,LU,2303,..
LY,LV,301,..
LY,LY,5832326,..
LY,MA,11481,5008
LY,MD,320,..
LY,ME,4177,..
LY,MG,1714,..
LY,MK,558,..
LY,ML,26009,345
LY,MM,217,..
LY,MN,350,..
LY,MO,232,..
LY,MQ,218,#N/A
LY,MR,22518,364
LY,MT,58427,..
LY,MU,1069,..
LY,MV,5584,..
LY,MW,1326,..
LY,MX,420,..
LY,MY,2173,8098
LY,MZ,2342,..
LY,NC,150,..
LY,NE,224105,364
LY,NG,12491,2913
LY,NI,749,..
LY,NL,1519,1809
LY,NO,1140,342
LY,NP,578,..
LY,NZ,234,..
LY,OM,10904,1730
LY,PA,599,..
LY,PE,383,..
LY,PF,178,..
LY,PG,751,..
LY,PH,774,4508
LY,PK,2501,2514
LY,PL,308,693
LY,PR,310,..
LY,PS,23560,#N/A
LY,PT,506,..
LY,PY,845,..
LY,QA,11136,1445
LY,RE,255,#N/A
LY,RO,683,609
LY,RS,2000,..
LY,RW,3717,..
LY,SA,18917,36268
LY,SB,631,..
LY,SC,1899,..
LY,SE,2564,764
LY,SG,849,683
LY,SI,419,..
LY,SK,458,..
LY,SL,17040,242
LY,SN,6595,1145
LY,SR,570,..
LY,ST,1761,..
LY,SV,438,723
LY,SZ,2578,#N/A
LY,TD,309847,879
LY,TG,8263,..
LY,TH,236,2913
LY,TJ,702,693
LY,TL,372,..
LY,TN,41180,3153
LY,TO,483,..
LY,TR,7355,2591
LY,TT,606,..
LY,TW,120,#N/A
LY,TZ,26310,269
LY,UA,1363,893
LY,UG,6451,..
LY,US,488,10106
LY,UY,356,..
LY,UZ,500,384
LY,VC,472,..
LY,VN,175,..
LY,VU,429,..
LY,WS,370,..
LY,XK,791,#N/A
LY,YT,935,#N/A
LY,ZA,1545,661
LY,ZM,3113,..
LY,ZW,1097,..
LY,NA,2966,..
MA,AE,15573,..
MA,AG,1632,..
MA,AL,2151,..
MA,AM,804,..
MA,AO,3354,..
MA,AR,2735,..
MA,AT,1650,..
MA,AU,609,..
MA,AW,1913,..
MA,AZ,1163,..
MA,BA,5432,..
MA,BB,643,..
MA,BD,2266,..
MA,BE,16036,1437
MA,BF,9594,..
MA,BG,1272,..
MA,BH,8612,..
MA,BI,3146,..
MA,BJ,6346,..
MA,BN,1381,..
MA,BO,4218,..
MA,BR,2382,..
MA,BS,996,..
MA,BT,785,..
MA,BW,2065,..
MA,BY,3449,..
MA,BZ,2388,..
MA,CA,3040,..
MA,CD,4400,..
MA,CF,45829,..
MA,CG,22187,1927
MA,CH,4174,..
MA,CI,18916,..
MA,CL,1323,..
MA,CM,10315,..
MA,CO,3959,..
MA,CR,2933,..
MA,CV,5061,..
MA,CW,1453,..
MA,CY,2791,..
MA,CZ,1215,..
MA,DE,3339,1476
MA,DJ,20815,..
MA,DK,1565,..
MA,DO,4335,..
MA,DZ,38491,13771
MA,EC,4027,..
MA,EE,765,..
MA,EG,10723,1904
MA,ES,23172,4200
MA,ET,2228,..
MA,FI,1112,..
MA,FJ,799,..
MA,FR,15693,36129
MA,GA,28825,..
MA,GB,1528,1243
MA,GD,1342,..
MA,GE,1784,..
MA,GF,3512,#N/A
MA,GH,4247,..
MA,GM,10824,..
MA,GN,41818,1008
MA,GP,2237,#N/A
MA,GQ,20240,..
MA,GR,1530,..
MA,GT,2660,..
MA,GU,718,..
MA,GW,23204,..
MA,GY,2751,..
MA,HK,618,..
MA,HN,6089,..
MA,HR,871,..
MA,HT,3306,..
MA,HU,1600,..
MA,ID,1979,..
MA,IE,1153,..
MA,IM,899,..
MA,IN,476,..
MA,IS,1485,..
MA,IT,8966,1943
MA,JE,893,#N/A
MA,JM,2106,..
MA,JO,13216,..
MA,JP,310,..
MA,KE,4064,..
MA,KG,1168,..
MA,KH,992,..
MA,KI,1849,..
MA,KM,19846,..
MA,KR,806,..
MA,KW,6731,..
MA,KY,1218,..
MA,KZ,1163,..
MA,LA,608,..
MA,LB,11198,1383
MA,LC,1749,..
MA,LK,1000,..
MA,LR,9391,..
MA,LS,2575,..
MA,LT,1441,..
MA,LU,6528,..
MA,LV,1650,..
MA,LY,11481,1204
MA,MA,1631768,..
MA,MD,1814,..
